Provider,Tier,Latest Version,Latest Version Published,Created At,Days Since Update,,Protocol v4,Protocol v5,Protocol v6,,Cohort: Framework only,Cohort: SDKv2 only,Cohort: Framework+SDKv2,,Managed Resources,Resource Identities,Data Sources,Ephemeral Resources,List Resources,Actions,Provider Functions,Guides,Total Features,,Downloads,Version Count,Subcategories
nokia-eda/bootstrap-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,3,0,11,0,0,0,0,0,14,,6,1,0
nokia-eda/bootstrap-v1alpha1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,2,0,6,0,0,0,0,0,8,,572,5,0
nokia-eda/components-v1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,1,0,18,0,0,0,0,0,19,,472,5,0
nokia-eda/components-v2,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,1,0,18,0,0,0,0,0,19,,6,1,0
nokia-eda/config-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,1,0,4,0,0,0,0,0,5,,6,1,0
nokia-eda/config-v1alpha1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,1,0,4,0,0,0,0,0,5,,480,5,0
nokia-eda/connect-v1,community,1.0.1,2026-01-31,2025-12-12,106,,,,✅,,✅,,,,4,0,10,0,0,0,0,0,14,,1.0K,3,0
nokia-eda/connect-v2,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,4,0,10,0,0,0,0,0,14,,6,1,0
nokia-eda/core-v1,community,1.1.0,2026-04-30,2025-08-29,17,,,,✅,,✅,,,,6,0,55,0,0,0,0,0,61,,487,6,0
nokia-eda/coreapp-v1,community,1.1.0,2026-04-30,2025-08-29,17,,,,✅,,✅,,,,26,0,63,0,0,0,0,0,89,,559,6,0
nokia-eda/coreext-v1alpha1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,1,0,3,0,0,0,0,0,4,,6,1,0
nokia-eda/environment-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,2,0,5,0,0,0,0,0,7,,6,1,0
nokia-eda/environment-v1alpha1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,2,0,5,0,0,0,0,0,7,,461,5,0
nokia-eda/fabrics-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,3,0,9,0,0,0,0,0,12,,6,1,0
nokia-eda/fabrics-v1alpha1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,3,0,9,0,0,0,0,0,12,,540,5,0
nokia-eda/filters-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,3,0,8,0,0,0,0,0,11,,6,1,0
nokia-eda/filters-v1alpha1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,2,0,6,0,0,0,0,0,8,,447,5,0
nokia-eda/flowsampling-v1alpha1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,1,0,4,0,0,0,0,0,5,,6,1,0
nokia-eda/github-v1alpha1,community,1.1.0,2026-04-30,2025-12-12,17,,,,✅,,✅,,,,8,0,19,0,0,0,0,0,27,,163,3,0
nokia-eda/gitlab-v1alpha1,community,1.1.0,2026-04-30,2025-12-12,17,,,,✅,,✅,,,,8,0,19,0,0,0,0,0,27,,195,3,0
nokia-eda/influxdb-v1alpha1,community,1.1.0,2026-04-30,2025-08-29,17,,,,✅,,✅,,,,4,0,10,0,0,0,0,0,14,,455,6,0
nokia-eda/interfaces-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,3,0,9,0,0,0,0,0,12,,8,1,0
nokia-eda/interfaces-v1alpha1,community,1.0.1,2026-01-31,2025-08-16,106,,,,✅,,✅,,,,3,0,9,0,0,0,0,0,12,,1.1K,9,0
nokia-eda/kafka-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,2,0,6,0,0,0,0,0,8,,6,1,0
nokia-eda/kafka-v1alpha1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,2,0,6,0,0,0,0,0,8,,436,5,0
nokia-eda/kafkaimporter-v1alpha1,community,1.1.0,2026-04-30,2025-12-12,17,,,,✅,,✅,,,,2,0,6,0,0,0,0,0,8,,149,3,0
nokia-eda/management-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,4,0,10,0,0,0,0,0,14,,10,1,0
nokia-eda/management-v1alpha1,community,1.0.1,2026-01-31,2025-12-12,106,,,,✅,,✅,,,,4,0,10,0,0,0,0,0,14,,186,2,0
nokia-eda/microsegmentation-v1alpha1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,3,0,8,0,0,0,0,0,11,,10,1,0
nokia-eda/mpls-v1alpha1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,3,0,8,0,0,0,0,0,11,,10,1,0
nokia-eda/nats-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,4,0,10,0,0,0,0,0,14,,10,1,0
nokia-eda/nats-v1alpha1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,4,0,10,0,0,0,0,0,14,,432,5,0
nokia-eda/natsimporter-v1alpha1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,2,0,6,0,0,0,0,0,8,,10,1,0
nokia-eda/netbox-v1alpha1,community,1.1.0,2026-04-30,2025-08-29,17,,,,✅,,✅,,,,4,0,11,0,0,0,0,0,15,,440,6,0
nokia-eda/notifiers-v1,community,1.1.0,2026-04-30,2025-08-29,17,,,,✅,,✅,,,,4,0,10,0,0,0,0,0,14,,442,6,0
nokia-eda/nsx-v1,community,1.0.1,2026-01-31,2025-12-12,106,,,,✅,,✅,,,,1,0,4,0,0,0,0,0,5,,155,2,0
nokia-eda/nsx-v2,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,1,0,4,0,0,0,0,0,5,,10,1,0
nokia-eda/nutanix-v1,community,1.0.1,2026-01-31,2025-12-12,106,,,,✅,,✅,,,,1,0,4,0,0,0,0,0,5,,155,2,0
nokia-eda/nutanix-v2,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,1,0,4,0,0,0,0,0,5,,10,1,0
nokia-eda/oam-v1alpha1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,4,0,11,0,0,0,0,0,15,,419,5,0
nokia-eda/os-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,1,0,3,0,0,0,0,0,4,,8,1,0
nokia-eda/os-v1alpha1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,1,0,3,0,0,0,0,0,4,,474,5,0
nokia-eda/otlp-v1alpha1,community,1.1.0,2026-04-30,2025-08-29,17,,,,✅,,✅,,,,4,0,10,0,0,0,0,0,14,,501,6,0
nokia-eda/pagers-v1alpha1,community,1.1.0,2026-04-30,2025-08-29,17,,,,✅,,✅,,,,2,0,6,0,0,0,0,0,8,,440,6,0
nokia-eda/prom-v1alpha1,community,1.1.0,2026-04-30,2025-08-29,17,,,,✅,,✅,,,,1,0,4,0,0,0,0,0,5,,497,6,0
nokia-eda/protocols-v1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,23,0,49,0,0,0,0,0,72,,535,5,0
nokia-eda/protocols-v2,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,19,0,41,0,0,0,0,0,60,,9,1,0
nokia-eda/qos-v1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,6,0,14,0,0,0,0,0,20,,419,5,0
nokia-eda/qos-v2,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,6,0,14,0,0,0,0,0,20,,8,1,0
nokia-eda/remotewrite-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,4,0,10,0,0,0,0,0,14,,8,1,0
nokia-eda/remotewrite-v1alpha1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,4,0,10,0,0,0,0,0,14,,428,5,0
nokia-eda/routing-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,8,0,19,0,0,0,0,0,27,,8,1,0
nokia-eda/routing-v1alpha1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,8,0,19,0,0,0,0,0,27,,520,5,0
nokia-eda/routingpolicies-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,6,0,14,0,0,0,0,0,20,,8,1,0
nokia-eda/routingpolicies-v1alpha1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,6,0,14,0,0,0,0,0,20,,523,5,0
nokia-eda/security-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,2,0,6,0,0,0,0,0,8,,8,1,0
nokia-eda/security-v1alpha1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,2,0,6,0,0,0,0,0,8,,440,5,0
nokia-eda/services-v1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,9,0,21,0,0,0,0,0,30,,1.3K,5,0
nokia-eda/services-v2,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,11,0,25,0,0,0,0,0,36,,8,1,0
nokia-eda/siteinfo-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,5,0,12,0,0,0,0,0,17,,8,1,0
nokia-eda/siteinfo-v1alpha1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,3,0,8,0,0,0,0,0,11,,442,5,0
nokia-eda/snmp-v1alpha1,community,1.1.0,2026-04-30,2025-08-29,17,,,,✅,,✅,,,,4,0,10,0,0,0,0,0,14,,437,6,0
nokia-eda/snow-v1alpha1,community,1.1.0,2026-04-30,2025-08-29,17,,,,✅,,✅,,,,4,0,10,0,0,0,0,0,14,,450,6,0
nokia-eda/stdout-v1alpha1,community,1.1.0,2026-04-30,2025-12-12,17,,,,✅,,✅,,,,2,0,6,0,0,0,0,0,8,,165,3,0
nokia-eda/support-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,1,0,3,0,0,0,0,0,4,,8,1,0
nokia-eda/support-v1alpha1,community,1.0.1,2026-01-31,2025-12-12,106,,,,✅,,✅,,,,1,0,3,0,0,0,0,0,4,,159,2,0
nokia-eda/system-v1alpha1,community,0.2.0,2025-09-22,2025-08-29,237,,,,✅,,✅,,,,3,0,8,0,0,0,0,0,11,,312,3,0
nokia-eda/timing-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,1,0,4,0,0,0,0,0,5,,8,1,0
nokia-eda/timing-v1alpha1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,1,0,4,0,0,0,0,0,5,,440,5,0
nokia-eda/topologies-v1,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,7,0,17,0,0,0,0,0,24,,8,1,0
nokia-eda/topologies-v1alpha1,community,1.0.1,2026-01-31,2025-08-29,106,,,,✅,,✅,,,,6,0,15,0,0,0,0,0,21,,467,5,0
nokia-eda/vmware-v1,community,1.0.1,2026-01-31,2025-12-12,106,,,,✅,,✅,,,,1,0,4,0,0,0,0,0,5,,255,3,0
nokia-eda/vmware-v2,community,1.0.0,2026-04-30,2026-04-30,17,,,,✅,,✅,,,,2,0,6,0,0,0,0,0,8,,8,1,0
nolte/awx,community,0.2.2,2020-12-01,2020-09-06,1993,,,✅,,,,✅,,,17,0,9,0,0,0,0,0,26,,319.2K,3,0
nolte/harbor,community,0.1.10,2020-10-03,2020-08-21,2052,,,✅,,,,✅,,,11,0,3,0,0,0,0,0,14,,12.8K,4,1
nomatronio/nomatron,community,0.4.11,2026-05-15,2026-05-14,2,,,✅,,,,✅,,,20,0,18,2,0,2,0,0,42,,29,15,0
Nomost80/mongodb,community,2.0.0,2025-01-10,2024-09-18,492,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,1.4K,2,0
nops-io/nops,community,0.2.1,2025-01-13,2024-11-05,489,,,,✅,,✅,,,,4,0,1,0,0,0,0,0,5,,110.4K,10,0
nordcloud/imagefactory,community,1.15.0,2026-03-30,2021-12-21,48,,,✅,,,,✅,,,13,0,5,0,0,0,0,0,18,,31.3K,33,0
nordcloud/pagerduty,community,4.1.2,2024-02-27,2020-11-19,810,,,✅,,,,✅,,,41,0,29,0,0,0,0,0,70,,2.7M,36,0
nordcloud/pingdom,community,1.1.4,2021-03-22,2021-03-22,1882,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,661.3K,1,0
NorskHelsenett/tss,community,0.4.3-beta1,2022-10-28,2021-10-11,1297,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,471.4K,7,0
northpolesec/nps,community,1.0.4,2026-03-16,2025-10-07,62,,,,✅,,✅,,,,6,0,0,0,0,0,0,0,6,,115.3K,5,0
northwood-labs/corefunc,community,2.2.1,2025-12-03,2023-11-21,165,,,✅,,,,✅,,,0,0,49,0,0,0,49,0,98,,899.1K,16,0
NoSugarCoffee/scaffolding,community,0.0.1,2023-10-24,2023-10-24,936,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,1.2K,1,0
NoSugarCoffee/scaffolding-framework,community,0.0.1,2023-10-24,2023-10-24,936,,,,✅,,✅,,,,1,0,1,0,0,0,0,0,2,,1.2K,1,0
notchairmk/azureparse,community,0.1.1,2021-02-07,2021-02-07,1925,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,2.2K,1,0
notchairmk/broke,community,0.1.2,2023-03-23,2023-03-23,1151,,,✅,,,,✅,,,3,0,0,0,0,0,0,0,3,,540.3K,2,0
nover/ec,community,0.0.1,2020-12-02,2020-12-02,1992,,,✅,,,,✅,,,3,0,3,0,0,0,0,0,6,,2.8K,1,0
novia-financial/newpgp2,community,1.0.8,2023-07-13,2023-07-10,1039,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,2.5K,4,0
novia-financial/openpgp,community,1.0.11,2023-11-07,2023-11-07,922,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,1.2K,1,0
novia-leeg/pgp,community,1.0.4,2023-07-07,2023-07-06,1045,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,2.5K,4,0
novisto/bitwarden,community,0.4.1,2023-06-01,2021-10-28,1081,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,12.5K,6,0
novisto/ecfollowers,community,0.1.0,2023-02-21,2023-02-21,1181,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,1.4K,1,0
nparfait/appstream,community,1.0.14,2021-07-09,2021-04-07,1773,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,50.3K,6,0
nrf110/permify,community,0.3.1,2025-10-05,2025-09-24,224,,,,✅,,✅,,,,3,0,1,0,0,0,0,0,4,,583,5,0
nRFCloud/cockroach-extra,community,0.1.0,2025-06-03,2023-10-11,348,,,,✅,,✅,,,,9,0,0,0,0,0,0,0,9,,23.0K,30,0
nrgribeiro/mssql,community,0.2.3,2021-04-23,2021-04-23,1850,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,10.6K,1,0
nrkno/lastpass,community,0.5.3,2021-07-23,2020-08-13,1759,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,1.5M,4,0
nrkno/salt,community,0.1.0,2024-12-03,2023-12-04,530,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,11.9K,7,0
nrp-nautilus/kubevirt,community,0.2.43,2025-09-01,2025-08-30,258,,,✅,,,,✅,,,2,0,0,0,0,0,0,0,2,,694,9,0
ns1-infra/netactuate,community,0.1.4,2023-04-24,2022-05-13,1119,,,✅,,,,✅,,,3,0,3,0,0,0,0,0,6,,8.7K,6,0
ns1-infra/netbox,community,3.0.6,2024-01-17,2022-05-12,851,,,✅,,,,✅,,,37,0,22,0,0,0,0,0,59,,351.7K,12,7
ns1-terraform/ns1,partner,2.8.2,2026-02-18,2020-08-14,88,,,✅,,,,✅,,,16,0,6,0,0,0,0,0,22,,24.8M,71,0
nsakkos/hookservice,community,0.1.4,2026-03-26,2026-03-26,52,,,✅,,,,✅,,,3,0,1,0,0,0,0,0,4,,276,5,0
nsbno/static-file-deploy,community,1.1.0,2025-12-18,2023-11-22,150,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,38.7K,9,0
nsbno/vy,community,1.3.0,2026-03-26,2022-06-22,52,,,,✅,,✅,,,,4,0,5,0,0,0,0,0,9,,666.5K,45,4
nscaledev/nscale,community,1.1.0,2026-05-01,2025-10-24,16,,,,✅,,✅,,,,6,0,10,0,0,0,0,0,16,,7.7K,12,0
nshreck/ruckus,community,0.0.31,2026-04-07,2026-03-14,40,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,1.8K,31,0
nsicg/awsutils,community,0.1.0,2024-11-28,2024-11-28,535,,,,✅,,✅,,,,1,0,0,0,0,0,1,0,2,,279,1,0
nsmith5/helm,community,2.4.3,2022-03-02,2022-03-02,1537,,,✅,,,,✅,,,1,0,1,0,0,0,0,1,2,,5.0K,1,0
nsofnetworks/pfptmeta,community,0.1.51,2024-10-27,2021-11-02,567,,,✅,,,,✅,,,48,0,44,0,0,0,0,0,92,,202.3K,59,10
nto-calif/akamai-manage,community,0.1.1,2025-05-09,2025-05-09,373,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,420,2,0
ntropy-network/slack,community,1.0.1,2021-07-19,2021-07-19,1763,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,2.8K,1,0
ntrv/rollbar,community,0.0.1,2023-10-11,2023-10-11,949,,,✅,,,,✅,,,8,0,5,0,0,0,0,0,13,,3.3K,1,0
nttcom/ecl,partner,2.13.0,2026-03-26,2020-12-16,52,,,✅,,,,✅,,,46,0,40,0,0,0,0,0,86,,64.6K,32,0
nttcom/fic,partner,0.5.6,2023-04-28,2022-03-22,1115,,,✅,,,,✅,,,15,0,1,0,0,0,0,0,16,,18.6K,4,0
ntthuan060102github/thuannt,community,1.0.1,2024-12-16,2024-12-16,517,,,✅,,,,✅,,,97,0,53,0,0,0,0,2,150,,218,1,17
ntthuan060102github/thuanntpoc,community,0.0.1,2025-03-27,2025-03-27,416,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,184,1,0
nucleuscloud/neosync,community,0.3.2,2025-02-06,2024-02-02,465,,,,✅,,✅,,,,4,0,5,0,0,0,0,0,9,,25.8K,10,0
nukosuke/zendesk,community,0.0.6,2022-08-20,2022-04-20,1366,,,✅,,,,✅,,,10,0,1,0,0,0,0,0,11,,7.9K,4,0
nullplatform/nullplatform,community,0.0.89,2026-05-14,2023-08-23,3,,,✅,,,,✅,,,26,0,6,0,0,0,0,0,32,,191.0K,81,0
nullstone-io/awsex,partner,0.1.3,2024-10-01,2024-09-14,593,,,,✅,,✅,,,,2,0,0,0,0,0,0,0,2,,2.9K,4,0
nullstone-io/dockerless,partner,0.1.3,2025-12-18,2022-06-20,150,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,2.9M,3,0
nullstone-io/ns,partner,0.9.0,2026-04-30,2020-10-28,17,,,✅,,,,✅,,,2,0,8,0,0,0,0,0,10,,105.1K,58,0
nullstone-io/restapi,community,0.1.3,2022-08-24,2022-08-18,1362,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,144.6K,4,0
nullstone-io/restapi,community,0.1.3,2022-08-24,2022-08-18,1362,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,144.6K,4,0
numberly/mica,community,2.22.6,2026-04-29,2026-04-29,18,,,,✅,,✅,,,,54,0,40,0,0,0,0,0,94,,31,1,0
numbnp/proxmox,community,2.9.15,2023-06-29,2023-06-29,1053,,,✅,,,,✅,,,3,0,0,0,0,0,0,2,3,,1.2K,1,0
numspot/numspot,community,1.7.3,2026-04-08,2024-01-18,39,,,,✅,,✅,,,,27,0,25,0,0,0,0,0,52,,17.9K,67,0
numtide/linuxbox,community,0.5.8,2025-01-11,2020-09-16,491,,,✅,,,,✅,,,12,0,2,0,0,0,0,0,14,,22.3K,15,0
numtide/secret,community,1.2.1,2022-06-29,2021-06-21,1418,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,137.5K,2,0
nuodb/nuodbaas,community,1.4.0,2025-02-21,2024-03-06,450,,,,✅,,✅,,,,4,0,8,0,0,0,0,0,12,,2.6K,5,0
nuonco/nuon,community,0.21.2,2024-09-23,2023-09-09,601,,,,✅,,✅,,,,12,0,3,0,0,0,0,0,15,,68.5K,80,0
nut1204/looker,community,0.8.10,2023-03-01,2023-03-01,1173,,,✅,,,,✅,,,13,0,0,0,0,0,0,0,13,,511,1,0
nutanix/nutanix,partner,2.4.2,2026-04-15,2020-11-24,32,,,✅,,,,✅,,,127,0,181,0,0,0,0,1,308,,3.9M,41,0
nutanix/nutanixkps,partner,1.1.9,2021-05-03,2021-01-14,1840,,,✅,,,,✅,,,8,0,8,0,0,0,0,2,16,,36.7K,13,0
nutshelllabs/ec,community,0.99.0,2025-12-17,2025-12-17,151,,,✅,,,,✅,,,10,0,8,0,0,0,0,1,18,,5.9K,1,0
Nuxij/kubewait,community,0.0.4,2025-11-11,2025-11-10,187,,,,✅,,✅,,,,10,0,0,0,0,0,0,0,10,,455,3,0
nv6/libvirt,community,0.8.4-beta,2025-04-14,2023-10-06,398,,,✅,,,,✅,,,6,0,3,0,0,0,0,0,9,,1.7K,2,0
nventive/openai,community,1.0.0-pre.1,2024-02-27,2024-02-27,810,,,,✅,,✅,,,,2,0,1,0,0,0,0,0,3,,909,1,0
nwmqpa/utils,community,1.0.10,2024-08-29,2024-04-29,626,,,,✅,,✅,,,,3,0,0,0,0,0,0,0,3,,6.0K,12,0
nxt-engineering/publicip,community,0.0.9,2022-10-09,2022-01-25,1316,,,,✅,,✅,,,,0,0,1,0,0,0,0,0,1,,41.8K,7,0
nymbusel/rancher,community,1.0.0,2023-06-14,2023-06-14,1068,,,✅,,,,✅,,,51,0,36,0,0,0,0,1,87,,1.1K,1,0
nymbusel/rancher2,community,1.0.0,2023-06-14,2023-06-14,1068,,,✅,,,,✅,,,51,0,36,0,0,0,0,1,87,,1.4K,1,0
nyno-app/nyno,community,1.1.1,2022-06-24,2022-06-19,1423,,,✅,,,,✅,,,2,0,3,0,0,0,0,0,5,,5.2K,3,0
Nyxtend/jira,community,0.1.26,2021-06-21,2021-06-17,1791,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,12.9K,6,0
nzolot/freeipa,community,1.0.0,2025-03-25,2021-01-25,418,,,,✅,,✅,,,,27,0,0,0,0,0,0,0,27,,5.9K,2,0
nzolot/zabbix,community,1.0.16,2024-05-06,2021-01-25,741,,,✅,,,,✅,,,7,0,1,0,0,0,0,0,8,,18.7K,16,0
o11ydev/zammad,community,0.0.4,2022-12-15,2022-06-27,1249,,,✅,,,,✅,,,2,0,0,0,0,0,0,0,2,,4.6K,3,0
oack-io/oack,community,0.3.1,2026-04-06,2026-03-24,41,,,✅,,,,✅,,,11,0,2,0,0,0,0,0,13,,153,4,0
oarbusi/oarbusi,community,2.0.3,2026-02-02,2025-10-01,104,,,,✅,,✅,,,,1,0,1,1,0,0,1,0,4,,942,12,0
observeinc/observe,community,0.14.57,2026-05-11,2023-08-07,6,,,✅,,,,✅,,,45,0,26,0,0,0,0,2,71,,443.6K,64,0
observIQ/bindplane,community,1.9.0,2026-05-07,2023-07-27,10,,,✅,,,,✅,,,9,0,0,0,0,0,0,2,9,,30.5K,56,2
observIQ/bindplane-enterprise,community,0.0.13,2023-10-19,2023-07-27,941,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,6.8K,12,0
octo-technology/mattermost,community,0.1.0,2022-02-15,2022-02-15,1552,,,✅,,,,✅,,,6,0,3,0,0,0,0,0,9,,6.2K,1,0
octoenergy/sendgrid,community,1.0.10,2025-06-02,2023-07-18,349,,,✅,,,,✅,,,14,0,0,0,0,0,0,0,14,,220.9K,6,0
octoenergy/splitpolicies,community,0.1.5,2025-05-01,2023-03-13,381,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,574.5K,4,0
OctopusDeploy/octopusdeploy,partner,1.13.0,2026-05-14,2025-05-30,3,,,✅,,,,✅,,,104,0,44,0,0,0,0,21,148,,647.2K,46,3
OctopusDeployLabs/octopusdeploy,community,0.43.3,2026-01-08,2021-01-25,129,,,✅,,,,✅,,,75,0,40,0,0,0,0,10,115,,14.4M,178,7
offensive-actions/statefile-rce,community,1.0.0,2024-12-08,2024-10-06,525,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,1.1K,2,0
ofzhur/inwx,community,0.3.1,2021-02-10,2021-02-10,1922,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,3.0K,1,0
OGOSecurity/ogo,community,0.2.2,2025-11-04,2025-10-30,194,,,,✅,,✅,,,,2,0,4,0,0,0,0,0,6,,294,2,0
OJFord/android,community,0.5.0,2021-05-09,2020-11-29,1834,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,29.4K,14,0
OJFord/mullvad,community,0.2.3,2023-02-19,2020-09-23,1183,,,✅,,,,✅,,,3,0,3,0,0,0,0,0,6,,28.8K,12,0
OJFord/wireguard,community,0.4.0,2025-06-27,2020-09-23,324,,,✅,,,,✅,,,2,0,1,0,0,0,0,0,3,,1.0M,16,0
okkez/mysql,community,0.4.2,2026-03-18,2023-05-03,60,,,,✅,,✅,,,,7,0,2,0,0,0,0,0,9,,17.6K,20,0
okstatushq/okstatus,community,1.0.0,2026-01-28,2026-01-28,109,,,,✅,,✅,,,,4,0,0,0,0,0,0,0,4,,95,1,0
okta/okta,partner,6.10.0,2026-04-28,2020-07-31,19,,,✅,,,,✅,,,139,0,89,0,0,0,0,0,228,,85.7M,132,0
okta/oktapam,community,0.7.1,2026-05-01,2022-07-31,16,,,,✅,,✅,,,,28,0,30,0,0,0,0,0,58,,912.5K,17,0
oktadeveloper/oktaasa,partner,1.0.1,2020-07-31,2020-07-31,2116,,,✅,,,,✅,,,4,0,0,0,0,0,0,0,4,,798.5K,1,0
oktawave-code/oktawave,community,1.0.0,2023-04-20,2023-04-20,1123,,,✅,,,,✅,,,10,0,21,0,0,0,0,0,31,,1.2K,1,0
ola-krutrim/krutrim,community,0.1.4,2026-05-07,2026-03-03,10,,,✅,,,,✅,,,11,0,0,0,0,0,0,0,11,,383,2,2
olacin-dd/olacin-wiz,community,0.4.0,2025-12-31,2025-12-31,137,,,,✅,,✅,,,,1,0,1,1,0,1,1,0,5,,1.7K,3,0
olidacombe/dirtree,community,0.0.1,2021-09-01,2021-09-01,1719,,,✅,,,,✅,,,0,0,1,0,0,0,0,0,1,,94.6K,1,0
Oliver-Binns/appstore,community,0.5.8,2026-04-28,2025-06-30,19,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,1.4K,13,0
Oliver-Binns/googleplay,community,0.6.2,2026-03-13,2025-04-23,65,,,,✅,,✅,,,,2,0,0,0,0,0,0,0,2,,2.0K,6,0
Olivr/gpg,community,0.2.1,2022-02-20,2021-08-09,1547,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,948.9K,4,0
ollieparsley/paypal,community,0.0.2,2021-12-30,2021-12-30,1599,,,✅,,,,✅,,,3,0,0,0,0,0,0,0,3,,4.7K,2,0
Omar-Khawaja/twitter,community,0.1.4,2021-08-12,2021-08-12,1739,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,7.0K,2,0
